"ID","Vehicles"
20171027082,17
20171027092,19
20171027102,21
20171027112,29
20171027122,28
20171027132,32
20171027142,31
20171027152,37
20171027162,34
20171027172,32
20171027182,34
20171027192,36
20171027202,35
20171027212,30
20171027222,30
20171027232,36
20171028002,31
20171028012,30
20171028022,23
20171028032,19
20171028042,15
20171028052,14
20171028062,15
20171028072,18
20171028082,17
20171028092,19
20171028102,21
20171028112,29
20171028122,28
20171028132,32
20171028142,31
20171028152,37
20171028162,34
20171028172,32
20171028182,34
20171028192,36
20171028202,35
20171028212,30
20171028222,30
20171028232,36
20171029002,31
20171029012,30
20171029022,23
20171029032,19
20171029042,15
20171029052,14
20171029062,15
20171029072,18
20171029082,17
20171029092,19
20171029102,21
20171029112,29
20171029122,28
20171029132,32
20171029142,31
20171029152,37
20171029162,34
20171029172,32
20171029182,34
20171029192,36
20171029202,35
20171029212,30
20171029222,30
20171029232,36
20171030002,31
20171030012,30
20171030022,23
20171030032,19
20171030042,15
20171030052,14
20171030062,15
20171030072,18
20171030082,17
20171030092,19
20171030102,21
20171030112,29
20171030122,28
20171030132,32
20171030142,31
20171030152,37
20171030162,34
20171030172,32
20171030182,34
20171030192,36
20171030202,35
20171030212,30
20171030222,30
20171030232,36
20171031002,31
20171031012,30
20171031022,23
20171031032,19
20171031042,15
20171031052,14
20171031062,15
20171031072,18
20171031082,17
20171031092,19
20171031102,21
20171031112,30
20171031122,28
20171031132,32
20171031142,31
20171031152,37
20171031162,34
20171031172,32
20171031182,34
20171031192,36
20171031202,35
20171031212,30
20171031222,30
20171031232,36
20170701003,18
20170701013,13
20170701023,10
20170701033,8
20170701043,7
20170701053,8
20170701063,8
20170701073,10
20170701083,11
20170701093,15
20170701103,21
20170701113,26
20170701123,27
20170701133,27
20170701143,33
20170701153,30
20170701163,29
20170701173,27
20170701183,30
20170701193,26
20170701203,24
20170701213,23
20170701223,23
20170701233,29
20170702003,18
20170702013,13
20170702023,10
20170702033,8
20170702043,7
20170702053,7
20170702063,8
20170702073,10
20170702083,11
20170702093,15
20170702103,21
20170702113,26
20170702123,26
20170702133,26
20170702143,33
20170702153,29
20170702163,26
20170702173,26
20170702183,28
20170702193,25
20170702203,22
20170702213,22
20170702223,23
20170702233,26
20170703003,17
20170703013,12
20170703023,10
20170703033,8
20170703043,7
20170703053,7
20170703063,8
20170703073,10
20170703083,11
20170703093,15
20170703103,21
20170703113,25
20170703123,26
20170703133,25
20170703143,33
20170703153,29
20170703163,27
20170703173,29
20170703183,27
20170703193,25
20170703203,22
20170703213,21
20170703223,22
20170703233,24
20170704003,18
20170704013,12
20170704023,10
20170704033,8
20170704043,7
20170704053,7
20170704063,8
20170704073,10
20170704083,11
20170704093,15
20170704103,20
20170704113,25
20170704123,26
20170704133,25
20170704143,33
20170704153,29
20170704163,25
20170704173,26
20170704183,26
20170704193,24
20170704203,22
20170704213,22
20170704223,22
20170704233,23
20170705003,17
20170705013,12
20170705023,10
20170705033,8
20170705043,7
20170705053,7
20170705063,8
20170705073,10
20170705083,11
20170705093,15
20170705103,20
20170705113,24
20170705123,25
20170705133,24
20170705143,33
20170705153,29
20170705163,26
20170705173,23
20170705183,26
20170705193,24
20170705203,22
20170705213,21
20170705223,22
20170705233,22
20170706003,17
20170706013,12
20170706023,10
20170706033,8
20170706043,7
20170706053,7
20170706063,8
20170706073,10
20170706083,11
20170706093,15
20170706103,20
20170706113,24
20170706123,25
20170706133,24
20170706143,33
20170706153,29
20170706163,25
20170706173,26
20170706183,26
20170706193,24
20170706203,22
20170706213,22
20170706223,22
20170706233,22
20170707003,17
20170707013,12
20170707023,10
20170707033,8
20170707043,7
20170707053,7
20170707063,8
20170707073,10
20170707083,11
20170707093,15
20170707103,20
20170707113,24
20170707123,25
20170707133,23
20170707143,33
20170707153,29
20170707163,26
20170707173,27
20170707183,26
20170707193,24
20170707203,22
20170707213,21
20170707223,22
20170707233,21
20170708003,17
20170708013,12
20170708023,10
20170708033,8
20170708043,7
20170708053,7
20170708063,8
20170708073,9
20170708083,11
20170708093,15
20170708103,20
20170708113,24
20170708123,25
20170708133,23
20170708143,33
20170708153,29
20170708163,25
20170708173,23
20170708183,26
20170708193,24
20170708203,22
20170708213,22
20170708223,22
20170708233,21
20170709003,17
20170709013,12
20170709023,10
20170709033,8
20170709043,7
20170709053,7
20170709063,8
20170709073,9
20170709083,11
20170709093,15
20170709103,20
20170709113,23
20170709123,25
20170709133,23
20170709143,33
20170709153,29
20170709163,25
20170709173,23
20170709183,25
20170709193,24
20170709203,22
20170709213,21
20170709223,21
20170709233,20
20170710003,17
20170710013,12
20170710023,10
20170710033,8
20170710043,7
20170710053,7
20170710063,8
20170710073,9
20170710083,11
20170710093,15
20170710103,19
20170710113,23
20170710123,25
20170710133,23
20170710143,33
20170710153,29
20170710163,25
20170710173,27
20170710183,25
20170710193,24
20170710203,22
20170710213,21
20170710223,21
20170710233,20
20170711003,17
20170711013,12
20170711023,10
20170711033,8
20170711043,7
20170711053,7
20170711063,8
20170711073,9
20170711083,11
20170711093,15
20170711103,19
20170711113,23
20170711123,25
20170711133,22
20170711143,33
20170711153,29
20170711163,25
20170711173,25
20170711183,25
20170711193,24
20170711203,22
20170711213,21
20170711223,21
20170711233,20
20170712003,17
20170712013,12
20170712023,10
20170712033,8
20170712043,7
20170712053,7
20170712063,8
20170712073,9
20170712083,11
20170712093,15
20170712103,19
20170712113,23
20170712123,25
20170712133,22
20170712143,33
20170712153,29
20170712163,25
20170712173,22
20170712183,25
20170712193,24
20170712203,22
20170712213,21
20170712223,21
20170712233,20
20170713003,17
20170713013,12
20170713023,10
20170713033,8
20170713043,7
20170713053,7
20170713063,8
20170713073,9
20170713083,11
20170713093,15
20170713103,19
20170713113,23
20170713123,25
20170713133,22
20170713143,33
20170713153,29
20170713163,25
20170713173,25
20170713183,25
20170713193,24
20170713203,22
20170713213,21
20170713223,21
20170713233,20
20170714003,17
20170714013,12
20170714023,10
20170714033,8
20170714043,7
20170714053,7
20170714063,8
20170714073,9
20170714083,11
20170714093,15
20170714103,19
20170714113,23
20170714123,25
20170714133,22
20170714143,33
20170714153,29
20170714163,25
20170714173,26
20170714183,25
20170714193,24
20170714203,22
20170714213,21
20170714223,21
20170714233,20
20170715003,17
20170715013,12
20170715023,10
20170715033,8
20170715043,7
20170715053,7
20170715063,8
20170715073,9
20170715083,11
20170715093,14
20170715103,19
20170715113,23
20170715123,25
20170715133,22
20170715143,34
20170715153,29
20170715163,25
20170715173,23
20170715183,25
20170715193,24
20170715203,22
20170715213,21
20170715223,21
20170715233,20
20170716003,17
20170716013,12
20170716023,10
20170716033,8
20170716043,7
20170716053,7
20170716063,8
20170716073,9
20170716083,11
20170716093,14
20170716103,19
20170716113,23
20170716123,24
20170716133,22
20170716143,34
20170716153,29
20170716163,25
20170716173,23
20170716183,25
20170716193,24
20170716203,22
20170716213,21
20170716223,21
20170716233,20
20170717003,17
20170717013,12
20170717023,10
20170717033,8
20170717043,7
20170717053,7
20170717063,8
20170717073,9
20170717083,11
20170717093,14
20170717103,19
20170717113,23
20170717123,24
20170717133,22
20170717143,34
20170717153,29
20170717163,25
20170717173,26
20170717183,25
20170717193,24
20170717203,22
20170717213,21
20170717223,21
20170717233,20
20170718003,17
20170718013,12
20170718023,10
20170718033,8
20170718043,7
20170718053,7
20170718063,8
20170718073,9
20170718083,11
20170718093,14
20170718103,19
20170718113,23
20170718123,24
20170718133,22
20170718143,34
20170718153,29
20170718163,25
20170718173,25
20170718183,25
20170718193,24
20170718203,22
20170718213,21
20170718223,21
20170718233,20
20170719003,17
20170719013,12
20170719023,10
20170719033,8
20170719043,7
20170719053,7
20170719063,8
20170719073,9
20170719083,11
20170719093,14
20170719103,19
20170719113,23
20170719123,24
20170719133,22
20170719143,34
20170719153,29
20170719163,25
20170719173,22
20170719183,25
20170719193,24
20170719203,22
20170719213,21
20170719223,21
20170719233,20
20170720003,17
20170720013,12
20170720023,10
20170720033,8
20170720043,7
20170720053,7
20170720063,8
20170720073,9
20170720083,11
20170720093,14
20170720103,19
20170720113,23
20170720123,24
20170720133,22
20170720143,34
20170720153,29
20170720163,25
20170720173,25
20170720183,25
20170720193,24
20170720203,22
20170720213,21
20170720223,21
20170720233,20
20170721003,17
20170721013,12
20170721023,10
20170721033,8
20170721043,7
20170721053,7
20170721063,8
20170721073,9
20170721083,11
20170721093,14
20170721103,19
20170721113,23
20170721123,24
20170721133,22
20170721143,34
20170721153,29
20170721163,25
20170721173,26
20170721183,25
20170721193,24
20170721203,22
20170721213,21
20170721223,21
20170721233,20
20170722003,17
20170722013,12
20170722023,10
20170722033,8
20170722043,7
20170722053,7
20170722063,8
20170722073,9
20170722083,11
20170722093,14
20170722103,19
20170722113,23
20170722123,24
20170722133,22
20170722143,34
20170722153,29
20170722163,25
20170722173,23
20170722183,25
20170722193,24
20170722203,22
20170722213,21
20170722223,21
20170722233,20
20170723003,17
20170723013,12
20170723023,10
20170723033,8
20170723043,7
20170723053,7
20170723063,8
20170723073,9
20170723083,11
20170723093,14
20170723103,19
20170723113,23
20170723123,24
20170723133,22
20170723143,34
20170723153,29
20170723163,25
20170723173,23
20170723183,25
20170723193,24
20170723203,22
20170723213,21
20170723223,21
20170723233,20
20170724003,17
20170724013,12
20170724023,10
20170724033,8
20170724043,7
20170724053,7
20170724063,8
20170724073,9
20170724083,11
20170724093,14
20170724103,19
20170724113,23
20170724123,24
20170724133,22
20170724143,34
20170724153,29
20170724163,25
20170724173,26
20170724183,25
20170724193,24
20170724203,22
20170724213,21
20170724223,21
20170724233,20
20170725003,17
20170725013,12
20170725023,10
20170725033,8
20170725043,7
20170725053,7
20170725063,8
20170725073,9
20170725083,11
20170725093,14
20170725103,19
20170725113,23
20170725123,24
20170725133,22
20170725143,34
20170725153,29
20170725163,25
20170725173,25
20170725183,25
20170725193,24
20170725203,22
20170725213,21
20170725223,21
20170725233,20
20170726003,17
20170726013,12
20170726023,10
20170726033,8
20170726043,7
20170726053,7
20170726063,8
20170726073,9
20170726083,11
20170726093,14
20170726103,19
20170726113,23
20170726123,24
20170726133,22
20170726143,34
20170726153,29
20170726163,25
20170726173,23
20170726183,25
20170726193,24
20170726203,22
20170726213,21
20170726223,21
20170726233,20
20170727003,17
20170727013,12
20170727023,10
20170727033,8
20170727043,7
20170727053,7
20170727063,8
20170727073,9
20170727083,11
20170727093,14
20170727103,19
20170727113,23
20170727123,24
20170727133,22
20170727143,34
20170727153,29
20170727163,25
20170727173,25
20170727183,25
20170727193,24
20170727203,22
20170727213,21
20170727223,21
20170727233,20
20170728003,17
20170728013,12
20170728023,10
20170728033,8
20170728043,7
20170728053,7
20170728063,8
20170728073,9
20170728083,11
20170728093,14
20170728103,19
20170728113,23
20170728123,24
20170728133,22
20170728143,34
20170728153,29
20170728163,25
20170728173,26
20170728183,25
20170728193,24
20170728203,22
20170728213,21
20170728223,21
20170728233,20
20170729003,17
20170729013,12
20170729023,10
20170729033,8
20170729043,7
20170729053,7
20170729063,8
20170729073,9
20170729083,11
20170729093,14
20170729103,19
20170729113,23
20170729123,24
20170729133,22
20170729143,34
20170729153,29
20170729163,25
20170729173,23
20170729183,25
20170729193,24
20170729203,22
20170729213,21
20170729223,21
20170729233,20
20170730003,17
20170730013,12
20170730023,10
20170730033,8
20170730043,7
20170730053,7
20170730063,8
20170730073,9
20170730083,11
20170730093,14
20170730103,19
20170730113,22
20170730123,24
20170730133,22
20170730143,34
20170730153,29
20170730163,25
20170730173,23
20170730183,25
20170730193,24
20170730203,22
20170730213,21
20170730223,21
20170730233,20
20170731003,17
20170731013,12
20170731023,10
20170731033,8
20170731043,7
20170731053,7
20170731063,8
20170731073,9
20170731083,11
20170731093,14
20170731103,19
20170731113,22
20170731123,24
20170731133,22
20170731143,34
20170731153,29
20170731163,25
20170731173,26
20170731183,25
20170731193,24
20170731203,22
20170731213,21
20170731223,21
20170731233,20
20170801003,17
20170801013,12
20170801023,10
20170801033,8
20170801043,7
20170801053,7
20170801063,8
20170801073,9
20170801083,11
20170801093,14
20170801103,19
20170801113,22
20170801123,24
20170801133,22
20170801143,34
20170801153,29
20170801163,25
20170801173,25
20170801183,25
20170801193,24
20170801203,22
20170801213,21
20170801223,21
20170801233,20
20170802003,17
20170802013,12
20170802023,10
20170802033,8
20170802043,7
20170802053,7
20170802063,8
20170802073,9
20170802083,11
20170802093,14
20170802103,19
20170802113,22
20170802123,24
20170802133,22
20170802143,34
20170802153,29
20170802163,25
20170802173,23
20170802183,25
20170802193,24
20170802203,22
20170802213,21
20170802223,21
20170802233,20
20170803003,17
20170803013,12
20170803023,10
20170803033,8
20170803043,7
20170803053,7
20170803063,8
20170803073,9
20170803083,11
20170803093,14
20170803103,19
20170803113,22
20170803123,24
20170803133,22
20170803143,34
20170803153,29
20170803163,25
20170803173,25
20170803183,25
20170803193,24
20170803203,22
20170803213,21
20170803223,21
20170803233,20
20170804003,17
20170804013,12
20170804023,10
20170804033,8
20170804043,7
20170804053,7
20170804063,8
20170804073,9
20170804083,11
20170804093,14
20170804103,19
20170804113,22
20170804123,24
20170804133,22
20170804143,34
20170804153,29
20170804163,25
20170804173,26
20170804183,25
20170804193,24
20170804203,22
20170804213,21
20170804223,21
20170804233,20
20170805003,17
20170805013,12
20170805023,10
20170805033,8
20170805043,7
20170805053,7
20170805063,8
20170805073,9
20170805083,11
20170805093,14
20170805103,19
20170805113,22
20170805123,24
20170805133,22
20170805143,34
20170805153,29
20170805163,25
20170805173,24
20170805183,25
20170805193,24
20170805203,22
20170805213,21
20170805223,21
20170805233,20
20170806003,17
20170806013,12
20170806023,10
20170806033,8
20170806043,7
20170806053,7
20170806063,8
20170806073,9
20170806083,11
20170806093,14
20170806103,19
20170806113,22
20170806123,24
20170806133,22
20170806143,34
20170806153,29
20170806163,25
20170806173,23
20170806183,25
20170806193,24
20170806203,22
20170806213,21
20170806223,21
20170806233,20
20170807003,17
20170807013,12
20170807023,10
20170807033,8
20170807043,7
20170807053,7
20170807063,8
20170807073,9
20170807083,11
20170807093,14
20170807103,19
20170807113,22
20170807123,24
20170807133,22
20170807143,35
20170807153,29
20170807163,25
20170807173,26
20170807183,25
20170807193,24
20170807203,22
20170807213,21
20170807223,21
20170807233,20
20170808003,17
20170808013,12
20170808023,10
20170808033,8
20170808043,7
20170808053,7
20170808063,8
20170808073,9
20170808083,11
20170808093,14
20170808103,19
20170808113,22
20170808123,24
20170808133,22
20170808143,35
20170808153,29
20170808163,25
20170808173,25
20170808183,25
20170808193,24
20170808203,22
20170808213,21
20170808223,21
20170808233,20
20170809003,17
20170809013,12
20170809023,10
20170809033,8
20170809043,7
20170809053,7
20170809063,8
20170809073,9
20170809083,11
20170809093,14
20170809103,19
20170809113,22
20170809123,24
20170809133,22
20170809143,35
20170809153,29
20170809163,25
20170809173,23
20170809183,25
20170809193,24
20170809203,22
20170809213,21
20170809223,21
20170809233,20
20170810003,17
20170810013,12
20170810023,10
20170810033,8
20170810043,7
20170810053,7
20170810063,8
20170810073,9
20170810083,11
20170810093,14
20170810103,19
20170810113,22
20170810123,24
20170810133,22
20170810143,35
20170810153,29
20170810163,25
20170810173,25
20170810183,25
20170810193,24
20170810203,22
20170810213,21
20170810223,21
20170810233,20
20170811003,17
20170811013,12
20170811023,10
20170811033,8
20170811043,7
20170811053,7
20170811063,8
20170811073,9
20170811083,11
20170811093,14
20170811103,19
20170811113,22
20170811123,24
20170811133,22
20170811143,35
20170811153,29
20170811163,25
20170811173,26
20170811183,25
20170811193,24
20170811203,22
20170811213,21
20170811223,21
20170811233,20
20170812003,17
20170812013,12
20170812023,10
20170812033,8
20170812043,7
20170812053,7
20170812063,8
20170812073,9
20170812083,11
20170812093,14
20170812103,19
20170812113,22
20170812123,24
20170812133,22
20170812143,35
20170812153,29
20170812163,25
20170812173,24
20170812183,25
20170812193,24
20170812203,22
20170812213,21
20170812223,21
20170812233,20
20170813003,17
20170813013,12
20170813023,10
20170813033,8
20170813043,7
20170813053,7
20170813063,8
20170813073,9
20170813083,11
20170813093,14
20170813103,19
20170813113,22
20170813123,24
20170813133,22
20170813143,35
20170813153,29
20170813163,25
20170813173,24
20170813183,25
20170813193,24
20170813203,22
20170813213,21
20170813223,21
20170813233,20
20170814003,17
20170814013,12
20170814023,10
20170814033,8
20170814043,7
20170814053,7
20170814063,8
20170814073,9
20170814083,11
20170814093,14
20170814103,19
20170814113,22
20170814123,24
20170814133,22
20170814143,35
20170814153,29
20170814163,25
20170814173,26
20170814183,25
20170814193,24
20170814203,22
20170814213,21
20170814223,21
20170814233,20
20170815003,17
20170815013,12
20170815023,10
20170815033,8
20170815043,7
20170815053,7
20170815063,8
20170815073,9
20170815083,11
20170815093,14
20170815103,19
20170815113,22
20170815123,24
20170815133,22
20170815143,35
20170815153,29
20170815163,25
20170815173,25
20170815183,25
20170815193,24
20170815203,22
20170815213,21
20170815223,21
20170815233,20
20170816003,17
20170816013,12
20170816023,10
20170816033,8
20170816043,7
20170816053,7
20170816063,8
20170816073,9
20170816083,11
20170816093,14
20170816103,19
20170816113,22
20170816123,24
20170816133,22
20170816143,35
20170816153,29
20170816163,25
20170816173,23
20170816183,25
20170816193,24
20170816203,22
20170816213,21
20170816223,21
20170816233,20
20170817003,17
20170817013,12
20170817023,10
20170817033,8
20170817043,7
20170817053,7
20170817063,8
20170817073,9
20170817083,11
20170817093,14
20170817103,19
20170817113,22
20170817123,24
20170817133,22
20170817143,35
20170817153,29
20170817163,25
20170817173,25
20170817183,25
20170817193,24
20170817203,22
20170817213,21
20170817223,21
20170817233,20
20170818003,17
20170818013,12
20170818023,10
20170818033,8
20170818043,7
20170818053,7
20170818063,8
20170818073,9
20170818083,11
20170818093,14
20170818103,19
20170818113,22
20170818123,24
20170818133,22
20170818143,35
20170818153,29
20170818163,25
20170818173,26
20170818183,25
20170818193,24
20170818203,22
20170818213,21
20170818223,21
20170818233,20
20170819003,17
20170819013,12
20170819023,10
20170819033,8
20170819043,7
20170819053,7
20170819063,8
20170819073,9
20170819083,11
20170819093,14
20170819103,19
20170819113,22
20170819123,24
20170819133,22
20170819143,35
20170819153,29
20170819163,25
20170819173,24
20170819183,25
20170819193,24
20170819203,22
20170819213,21
20170819223,21
20170819233,20
20170820003,17
20170820013,12
20170820023,10
20170820033,8
20170820043,7
20170820053,7
20170820063,8
20170820073,9
20170820083,11
20170820093,14
20170820103,19
20170820113,22
20170820123,24
20170820133,22
20170820143,35
20170820153,29
20170820163,25
20170820173,24
20170820183,25
20170820193,24
20170820203,22
20170820213,21
20170820223,21
20170820233,20
20170821003,17
20170821013,12
20170821023,10
20170821033,8
20170821043,8
20170821053,7
20170821063,8
20170821073,9
20170821083,11
20170821093,14
20170821103,19
20170821113,22
20170821123,24
20170821133,22
20170821143,35
20170821153,29
20170821163,25
20170821173,25
20170821183,25
20170821193,24
20170821203,22
20170821213,21
20170821223,21
20170821233,20
20170822003,17
20170822013,12
20170822023,10
20170822033,8
20170822043,8
20170822053,7
20170822063,8
20170822073,9
20170822083,11
20170822093,14
20170822103,19
20170822113,22
20170822123,24
20170822133,22
20170822143,35
20170822153,29
20170822163,25
20170822173,25
20170822183,25
20170822193,24
20170822203,22
20170822213,21
20170822223,21
20170822233,20
20170823003,17
20170823013,12
20170823023,10
20170823033,8
20170823043,8
20170823053,7
20170823063,8
20170823073,9
20170823083,11
20170823093,14
20170823103,19
20170823113,22
20170823123,24
20170823133,22
20170823143,35
20170823153,29
20170823163,25
20170823173,23
20170823183,25
20170823193,24
20170823203,22
20170823213,21
20170823223,21
20170823233,20
20170824003,17
20170824013,12
20170824023,10
20170824033,8
20170824043,8
20170824053,7
20170824063,8
20170824073,9
20170824083,11
20170824093,14
20170824103,19
20170824113,22
20170824123,24
20170824133,22
20170824143,35
20170824153,29
20170824163,25
20170824173,25
20170824183,25
20170824193,24
20170824203,22
20170824213,21
20170824223,21
20170824233,20
20170825003,17
20170825013,12
20170825023,10
20170825033,8
20170825043,8
20170825053,7
20170825063,8
20170825073,9
20170825083,11
20170825093,14
20170825103,19
20170825113,22
20170825123,24
20170825133,22
20170825143,35
20170825153,29
20170825163,25
20170825173,25
20170825183,25
20170825193,24
20170825203,22
20170825213,21
20170825223,21
20170825233,20
20170826003,17
20170826013,12
20170826023,10
20170826033,8
20170826043,8
20170826053,7
20170826063,8
20170826073,9
20170826083,11
20170826093,14
20170826103,19
20170826113,22
20170826123,24
20170826133,22
20170826143,35
20170826153,29
20170826163,25
20170826173,24
20170826183,25
20170826193,24
20170826203,22
20170826213,21
20170826223,21
20170826233,20
20170827003,17
20170827013,12
20170827023,10
20170827033,8
20170827043,8
20170827053,7
20170827063,8
20170827073,9
20170827083,11
20170827093,14
20170827103,19
20170827113,22
20170827123,24
20170827133,22
20170827143,35
20170827153,29
20170827163,25
20170827173,24
20170827183,25
20170827193,24
20170827203,22
20170827213,21
20170827223,21
20170827233,20
20170828003,17
20170828013,12
20170828023,10
20170828033,8
20170828043,8
20170828053,7
20170828063,8
20170828073,9
20170828083,11
20170828093,14
20170828103,19
20170828113,22
20170828123,24
20170828133,22
20170828143,35
20170828153,29
20170828163,25
20170828173,25
20170828183,25
20170828193,24
20170828203,22
20170828213,21
20170828223,21
20170828233,20
20170829003,17
20170829013,12
20170829023,10
20170829033,8
20170829043,8
20170829053,7
20170829063,8
20170829073,9
20170829083,11
20170829093,14
20170829103,19
20170829113,22
20170829123,24
20170829133,22
20170829143,35
20170829153,29
20170829163,25
20170829173,25
20170829183,25
20170829193,24
20170829203,22
20170829213,21
20170829223,21
20170829233,20
20170830003,17
20170830013,12
20170830023,10
20170830033,8
20170830043,8
20170830053,7
20170830063,8
20170830073,9
20170830083,11
20170830093,14
20170830103,19
20170830113,22
20170830123,24
20170830133,22
20170830143,36
20170830153,29
20170830163,25
20170830173,23
20170830183,25
20170830193,24
20170830203,22
20170830213,21
20170830223,21
20170830233,20
20170831003,17
20170831013,12
20170831023,10
20170831033,8
20170831043,8
20170831053,7
20170831063,8
20170831073,9
20170831083,11
20170831093,14
20170831103,19
20170831113,22
20170831123,24
20170831133,22
20170831143,36
20170831153,29
20170831163,25
20170831173,25
20170831183,25
20170831193,24
20170831203,22
20170831213,21
20170831223,21
20170831233,20
20170901003,17
20170901013,12
20170901023,10
20170901033,8
20170901043,8
20170901053,7
20170901063,8
20170901073,9
20170901083,11
20170901093,14
20170901103,19
20170901113,22
20170901123,24
20170901133,22
20170901143,36
20170901153,29
20170901163,25
20170901173,25
20170901183,25
20170901193,24
20170901203,22
20170901213,21
20170901223,21
20170901233,20
20170902003,17
20170902013,12
20170902023,10
20170902033,8
20170902043,8
20170902053,7
20170902063,8
20170902073,9
20170902083,11
20170902093,14
20170902103,19
20170902113,22
20170902123,24
20170902133,22
20170902143,36
20170902153,29
20170902163,25
20170902173,24
20170902183,25
20170902193,24
20170902203,22
20170902213,21
20170902223,21
20170902233,20
20170903003,17
20170903013,12
20170903023,10
20170903033,8
20170903043,8
20170903053,7
20170903063,8
20170903073,9
20170903083,11
20170903093,14
20170903103,19
20170903113,22
20170903123,24
20170903133,22
20170903143,36
20170903153,29
20170903163,25
20170903173,24
20170903183,25
20170903193,24
20170903203,22
20170903213,21
20170903223,21
20170903233,20
20170904003,17
20170904013,12
20170904023,10
20170904033,8
20170904043,8
20170904053,7
20170904063,8
20170904073,9
20170904083,11
20170904093,14
20170904103,19
20170904113,22
20170904123,24
20170904133,22
20170904143,36
20170904153,29
20170904163,25
20170904173,25
20170904183,25
20170904193,24
20170904203,22
20170904213,21
20170904223,21
20170904233,20
20170905003,17
20170905013,12
20170905023,10
20170905033,8
20170905043,8
20170905053,7
20170905063,8
20170905073,9
20170905083,11
20170905093,14
20170905103,19
20170905113,22
20170905123,24
20170905133,22
20170905143,36
20170905153,29
20170905163,25
20170905173,25
20170905183,25
20170905193,24
20170905203,22
20170905213,21
20170905223,21
20170905233,20
20170906003,17
20170906013,12
20170906023,10
20170906033,8
20170906043,8
20170906053,7
20170906063,8
20170906073,9
20170906083,11
20170906093,14
20170906103,19
20170906113,22
20170906123,24
20170906133,22
20170906143,36
20170906153,29
20170906163,25
20170906173,24
20170906183,25
20170906193,24
20170906203,22
20170906213,21
20170906223,21
20170906233,20
20170907003,17
20170907013,12
20170907023,10
20170907033,8
20170907043,8
20170907053,7
20170907063,8
20170907073,9
20170907083,11
20170907093,14
20170907103,19
20170907113,22
20170907123,24
20170907133,22
20170907143,36
20170907153,29
20170907163,25
20170907173,25
20170907183,25
20170907193,24
20170907203,22
20170907213,21
20170907223,21
20170907233,20
20170908003,17
20170908013,12
20170908023,10
20170908033,8
20170908043,8
20170908053,7
20170908063,8
20170908073,9
20170908083,11
20170908093,14
20170908103,19
20170908113,22
20170908123,24
20170908133,22
20170908143,36
20170908153,29
20170908163,25
20170908173,25
20170908183,25
20170908193,24
20170908203,22
20170908213,21
20170908223,21
20170908233,20
20170909003,17
20170909013,12
20170909023,10
20170909033,8
20170909043,8
20170909053,7
20170909063,8
20170909073,9
20170909083,11
20170909093,14
20170909103,19
20170909113,22
20170909123,24
20170909133,22
20170909143,36
20170909153,29
20170909163,25
20170909173,24
20170909183,25
20170909193,24
20170909203,22
20170909213,21
20170909223,21
20170909233,20
20170910003,17
20170910013,12
20170910023,10
20170910033,8
20170910043,8
20170910053,7
20170910063,8
20170910073,9
20170910083,11
20170910093,14
20170910103,19
20170910113,22
20170910123,24
20170910133,22
20170910143,36
20170910153,29
20170910163,25
20170910173,24
20170910183,25
20170910193,24
20170910203,22
20170910213,21
20170910223,21
20170910233,20
20170911003,17
20170911013,12
20170911023,10
20170911033,8
20170911043,8
20170911053,7
20170911063,8
20170911073,9
20170911083,11
20170911093,14
20170911103,19
20170911113,22
20170911123,24
20170911133,22
20170911143,36
20170911153,29
20170911163,25
20170911173,25
20170911183,25
20170911193,24
20170911203,22
20170911213,21
20170911223,21
20170911233,20
20170912003,17
20170912013,12
20170912023,10
20170912033,8
20170912043,8
20170912053,7
20170912063,8
20170912073,9
20170912083,11
20170912093,14
20170912103,19
20170912113,22
20170912123,24
20170912133,22
20170912143,36
20170912153,29
20170912163,25
20170912173,25
20170912183,25
20170912193,24
20170912203,22
20170912213,21
20170912223,21
20170912233,20
20170913003,17
20170913013,12
20170913023,10
20170913033,8
20170913043,8
20170913053,7
20170913063,8
20170913073,9
20170913083,11
20170913093,14
20170913103,19
20170913113,22
20170913123,24
20170913133,22
20170913143,36
20170913153,29
20170913163,25
20170913173,24
20170913183,25
20170913193,24
20170913203,22
20170913213,21
20170913223,21
20170913233,20
20170914003,17
20170914013,12
20170914023,10
20170914033,8
20170914043,8
20170914053,7
20170914063,8
20170914073,9
20170914083,11
20170914093,14
20170914103,19
20170914113,22
20170914123,24
20170914133,22
20170914143,36
20170914153,29
20170914163,25
20170914173,24
20170914183,25
20170914193,24
20170914203,22
20170914213,21
20170914223,21
20170914233,20
20170915003,17
20170915013,12
20170915023,10
20170915033,8
20170915043,8
20170915053,7
20170915063,8
20170915073,9
20170915083,11
20170915093,14
20170915103,19
20170915113,22
20170915123,24
20170915133,22
20170915143,36
20170915153,29
20170915163,25
20170915173,25
20170915183,25
20170915193,24
20170915203,22
20170915213,21
20170915223,21
20170915233,20
20170916003,17
20170916013,12
20170916023,10
20170916033,8
20170916043,8
20170916053,7
20170916063,8
20170916073,9
20170916083,11
20170916093,14
20170916103,19
20170916113,22
20170916123,24
20170916133,22
20170916143,36
20170916153,29
20170916163,25
20170916173,24
20170916183,25
20170916193,24
20170916203,22
20170916213,21
20170916223,21
20170916233,20
20170917003,17
20170917013,12
20170917023,10
20170917033,8
20170917043,8
20170917053,7
20170917063,8
20170917073,9
20170917083,11
20170917093,14
20170917103,19
20170917113,22
20170917123,24
20170917133,22
